contentType, date, title, url
Mr. Bear twitter,11/01/13 02:28 AM,1 Nov 2013,https://twitter.com/Bear_Cornelius/status/396207214689398784
Lyle twitter,11/01/13 02:31 AM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396207894229573632
Lyle twitter,11/01/13 02:31 AM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396207817394098176
Lyle twitter,11/01/13 02:34 AM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396208644921901056
Téodor twitter,11/01/13 02:38 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396209646794330113
Téodor twitter,11/01/13 02:40 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396210193018527745
Téodor twitter,11/01/13 03:30 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396222833056948225
Téodor twitter,11/01/13 04:11 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396233031372902400
Philippe twitter,11/01/13 04:16 AM,1 Nov 2013,https://twitter.com/Philippe_Hugs/status/396234185360154624
Téodor twitter,11/01/13 04:27 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396237074040246272
Lyle twitter,11/01/13 04:34 AM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396238721604788225
Mr. Bear twitter,11/01/13 04:46 AM,1 Nov 2013,https://twitter.com/Bear_Cornelius/status/396241804888002560
Téodor twitter,11/01/13 04:52 AM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396243348559630337
Mr. Bear twitter,11/01/13 12:40 PM,1 Nov 2013,https://twitter.com/Bear_Cornelius/status/396179881932775424
Mr. Bear twitter,11/01/13 12:42 PM,1 Nov 2013,https://twitter.com/Bear_Cornelius/status/396180359613652992
Lyle twitter,11/01/13 03:49 PM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396408783137546241
Lyle twitter,11/01/13 03:53 PM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396409568319635458
Lyle twitter,11/01/13 03:56 PM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396410455347830784
Téodor twitter,11/01/13 04:51 PM,1 Nov 2013,https://twitter.com/Paps_Mahogany/status/396424228750106624
Lyle twitter,11/01/13 05:01 PM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396426929105928194
Lyle twitter,11/01/13 05:09 PM,1 Nov 2013,https://twitter.com/MightyHurlitzer/status/396428864244572160
Mr. Bear twitter,11/02/13 01:58 PM,2 Nov 2013,https://twitter.com/Bear_Cornelius/status/396743234950402048
Mr. Bear twitter,11/02/13 02:01 PM,2 Nov 2013,https://twitter.com/Bear_Cornelius/status/396743872774029312
Mr. Bear twitter,11/02/13 02:03 PM,2 Nov 2013,https://twitter.com/Bear_Cornelius/status/396744426246008833
Mr. Bear twitter,11/02/13 02:10 PM,2 Nov 2013,https://twitter.com/Bear_Cornelius/status/396746237568745472
Philippe twitter,11/02/13 02:15 PM,2 Nov 2013,https://twitter.com/Philippe_Hugs/status/396747496728195073
Téodor twitter,11/02/13 02:22 PM,2 Nov 2013,https://twitter.com/Paps_Mahogany/status/396749295530934272
Lyle twitter,11/02/13 02:26 PM,2 Nov 2013,https://twitter.com/MightyHurlitzer/status/396750146660073474
Philippe twitter,11/02/13 02:28 PM,2 Nov 2013,https://twitter.com/Philippe_Hugs/status/396750731752906752
Téodor twitter,11/02/13 04:20 PM,2 Nov 2013,https://twitter.com/Paps_Mahogany/status/396778764807331840
Téodor twitter,11/03/13 01:48 AM,3 Nov 2013,https://twitter.com/Paps_Mahogany/status/396921741299032064
Mr. Bear twitter,11/04/13 12:49 AM,4 Nov 2013,https://twitter.com/Bear_Cornelius/status/397284430961577984
Lyle twitter,11/04/13 11:02 PM,4 Nov 2013,https://twitter.com/MightyHurlitzer/status/397619816132923393
Lyle twitter,11/04/13 11:03 PM,4 Nov 2013,https://twitter.com/MightyHurlitzer/status/397620245981958144
Téodor twitter,11/04/13 11:08 PM,4 Nov 2013,https://twitter.com/Paps_Mahogany/status/397621535772389377
Téodor twitter,11/04/13 11:11 PM,4 Nov 2013,https://twitter.com/Paps_Mahogany/status/397622264620793856
Lyle twitter,11/04/13 11:19 PM,4 Nov 2013,https://twitter.com/MightyHurlitzer/status/397624168197271552
Philippe twitter,11/05/13 01:04 AM,5 Nov 2013,https://twitter.com/Philippe_Hugs/status/397650602991177728
Philippe twitter,11/05/13 01:41 AM,5 Nov 2013,https://twitter.com/Philippe_Hugs/status/397659871362809856
Philippe twitter,11/05/13 02:01 AM,5 Nov 2013,https://twitter.com/Philippe_Hugs/status/397664881266028545
Lyle twitter,11/06/13 02:33 AM,6 Nov 2013,https://twitter.com/MightyHurlitzer/status/398035485295001600
Lyle twitter,11/06/13 02:35 AM,6 Nov 2013,https://twitter.com/MightyHurlitzer/status/398035929656336385
Philippe twitter,11/06/13 02:45 AM,6 Nov 2013,https://twitter.com/Philippe_Hugs/status/398038325790920705
Téodor twitter,11/06/13 10:45 AM,6 Nov 2013,https://twitter.com/Paps_Mahogany/status/398159311521591296
Téodor twitter,11/07/13 08:54 PM,7 Nov 2013,https://twitter.com/Paps_Mahogany/status/398674909661904896
Achewood,11/08/13,These Are The Good Old Days,http://achewood.com/index.php?date=11082013
Philippe twitter,11/08/13 04:17 PM,8 Nov 2013,https://twitter.com/Philippe_Hugs/status/398967473384349696
Lyle twitter,11/08/13 04:33 PM,8 Nov 2013,https://twitter.com/MightyHurlitzer/status/398971543524360192
Mr. Bear twitter,11/09/13 12:17 AM,9 Nov 2013,https://twitter.com/Bear_Cornelius/status/399088420409970689
Téodor twitter,11/09/13 12:22 AM,9 Nov 2013,https://twitter.com/Paps_Mahogany/status/399089629577486336
Philippe twitter,11/09/13 10:16 AM,9 Nov 2013,https://twitter.com/Philippe_Hugs/status/399238988784877568
Philippe twitter,11/10/13 11:54 AM,10 Nov 2013,https://twitter.com/Philippe_Hugs/status/399626031927017472
Téodor twitter,11/12/13 03:32 AM,12 Nov 2013,https://twitter.com/Paps_Mahogany/status/400224564526862336
Philippe twitter,11/14/13 06:40 AM,14 Nov 2013,https://twitter.com/Philippe_Hugs/status/400996778746445824
Lyle twitter,11/14/13 06:43 AM,14 Nov 2013,https://twitter.com/MightyHurlitzer/status/400997407766228992
Achewood,11/15/13,Uterine Embolism,http://achewood.com/index.php?date=11152013
Philippe twitter,11/19/13 01:08 AM,19 Nov 2013,https://twitter.com/Philippe_Hugs/status/402725173532438529
Lyle twitter,11/19/13 01:12 AM,19 Nov 2013,https://twitter.com/MightyHurlitzer/status/402725948841148416
Téodor twitter,11/19/13 01:18 AM,19 Nov 2013,https://twitter.com/Paps_Mahogany/status/402727560112398336
Mr. Bear twitter,11/21/13 02:57 AM,21 Nov 2013,https://twitter.com/Bear_Cornelius/status/403477235685793793
Lyle twitter,11/21/13 03:01 AM,21 Nov 2013,https://twitter.com/MightyHurlitzer/status/403478176749207552
Achewood,11/22/13,Most Honorable Puberty,http://achewood.com/index.php?date=11222013
Mr. Bear twitter,11/23/13 10:55 AM,23 Nov 2013,https://twitter.com/Bear_Cornelius/status/404322347072499712
Philippe twitter,11/24/13 02:10 AM,24 Nov 2013,https://twitter.com/Philippe_Hugs/status/404552665939443712
Téodor twitter,11/24/13 02:16 AM,24 Nov 2013,https://twitter.com/Paps_Mahogany/status/404554112424894465
Mr. Bear twitter,11/24/13 01:48 PM,24 Nov 2013,https://twitter.com/Bear_Cornelius/status/404728281447923712
Mr. Bear twitter,11/25/13 05:02 PM,25 Nov 2013,https://twitter.com/Bear_Cornelius/status/405139373860990977
Téodor twitter,11/30/13 12:57 PM,30 Nov 2013,https://twitter.com/Paps_Mahogany/status/406889777619677184
Téodor twitter,12/02/13 05:25 PM,2 Dec 2013,https://twitter.com/Paps_Mahogany/status/407682056613675008
Philippe twitter,12/02/13 07:57 PM,2 Dec 2013,https://twitter.com/Philippe_Hugs/status/407720313577668608
Lyle twitter,12/02/13 10:31 PM,2 Dec 2013,https://twitter.com/MightyHurlitzer/status/407758937111273473
Mr. Bear twitter,12/04/13 12:33 AM,4 Dec 2013,https://twitter.com/Bear_Cornelius/status/408152021091381248
Achewood,12/06/13,Penny In a Fountain,http://achewood.com/index.php?date=12062013
Téodor twitter,12/09/13 01:40 AM,9 Dec 2013,https://twitter.com/Paps_Mahogany/status/409980884196917248
Philippe twitter,12/09/13 02:48 PM,9 Dec 2013,https://twitter.com/Philippe_Hugs/status/410179111538028544
Achewood,12/13/13,"Punk Rock, Motherfucker",http://achewood.com/index.php?date=12132013
Lyle twitter,12/13/13 04:55 AM,13 Dec 2013,https://twitter.com/MightyHurlitzer/status/411479515123052544
Philippe twitter,12/13/13 05:00 AM,13 Dec 2013,https://twitter.com/Philippe_Hugs/status/411480761900883968
Achewood,12/20/13,The Thin Slice is the Deepest Slice,http://achewood.com/index.php?date=12202013
Lyle twitter,12/20/13 05:15 AM,20 Dec 2013,https://twitter.com/MightyHurlitzer/status/414021297685798912
Lyle twitter,12/20/13 05:16 AM,20 Dec 2013,https://twitter.com/MightyHurlitzer/status/414021600321613825
Philippe twitter,12/20/13 05:20 AM,20 Dec 2013,https://twitter.com/Philippe_Hugs/status/414022600637956096
Mr. Bear twitter,12/20/13 08:45 PM,20 Dec 2013,https://twitter.com/Bear_Cornelius/status/414255391468298240
Philippe twitter,12/20/13 09:47 PM,20 Dec 2013,https://twitter.com/Philippe_Hugs/status/414270793724329986
Téodor twitter,12/23/13 02:15 PM,23 Dec 2013,https://twitter.com/Paps_Mahogany/status/415244183356456960
Mr. Bear twitter,12/26/13 01:33 AM,26 Dec 2013,https://twitter.com/Bear_Cornelius/status/416139759237341184
Philippe twitter,12/26/13 09:58 AM,26 Dec 2013,https://twitter.com/Philippe_Hugs/status/416266753212026880
Philippe twitter,12/26/13 10:01 AM,26 Dec 2013,https://twitter.com/Philippe_Hugs/status/416267664034500609
Philippe twitter,12/26/13 10:07 AM,26 Dec 2013,https://twitter.com/Philippe_Hugs/status/416268943955746816
Philippe twitter,12/28/13 08:41 PM,28 Dec 2013,https://twitter.com/Philippe_Hugs/status/417153396370440193
Achewood,01/03/14,To Be Someone Must Be a Wonderful Thing,http://achewood.com/index.php?date=01032014
Mr. Bear twitter,01/08/14 02:42 PM,8 Jan 2014,https://twitter.com/Bear_Cornelius/status/421049232351428608
Mr. Bear twitter,01/08/14 02:55 PM,8 Jan 2014,https://twitter.com/Bear_Cornelius/status/421052680467775488
Téodor twitter,01/08/14 05:02 PM,8 Jan 2014,https://twitter.com/Paps_Mahogany/status/421084515780399104
Philippe twitter,01/08/14 06:48 PM,8 Jan 2014,https://twitter.com/Philippe_Hugs/status/421111265235202048
Lyle twitter,01/09/14 04:21 AM,9 Jan 2014,https://twitter.com/MightyHurlitzer/status/421255398964748288
Achewood,01/10/14,Hash Browns,http://achewood.com/index.php?date=01102014
Achewood,01/17/14,The National Sentence Council Returns,http://achewood.com/index.php?date=01172014
Achewood,01/24/14,Penny Meets Philippe,http://achewood.com/index.php?date=01242014
Achewood,01/31/14,The Classic Freekeh-Chiah Interlude,http://achewood.com/index.php?date=01312014
Achewood,02/14/14,Cerberus has spoken,http://achewood.com/index.php?date=02142014
Achewood,02/21/14,To Chambers,http://achewood.com/index.php?date=02212014
Achewood,03/01/14,First Kiss,http://achewood.com/index.php?date=03012014
Achewood,03/18/14,Backfilling a Life,http://achewood.com/index.php?date=03182014
Achewood,03/21/14,Fuck You Friday - Office Smells Edition,http://achewood.com/index.php?date=03212014
Achewood,04/07/14,Spring is in the air – Ramses edition,http://achewood.com/index.php?date=04072014
Nice Pete's blog,10/30/15 10:38 AM,#,http://peterhcropes.blogspot.com/2015/10/in-end-i-do-not-know-if-anyone-actually.html
Nice Pete's blog,11/14/15 12:24 AM,#,http://peterhcropes.blogspot.com/2015/11/return-of-sports-car.html
Roast Beef's blog,11/24/15 11:27 PM,Yesterday (Tuesday),http://rbeef.blogspot.com/2015/11/yesterday-tuesday.html
Achewood,12/24/15,Fuck You Friday - Q-Tips and Aurelius,http://achewood.com/index.php?date=12242015
Ray's blog,12/24/15 09:34 PM,Back in the silk saddle!,http://raysmuckles.blogspot.com/2015/12/back-in-silk-saddle.html
Philippe's blog,12/24/15 09:36 PM,What-in-the-doopty!,http://philippesblog.blogspot.com/2015/12/what-in-doopty.html
Achewood,01/01/16,Nude Helsinki,http://achewood.com/index.php?date=01012016
Achewood,01/08/16,Maniacs At The Curb,http://achewood.com/index.php?date=01082016
Achewood,01/15/16,Ray Goes Paleo,http://achewood.com/index.php?date=01152016
Achewood,01/22/16,Charlie Brown Returns,http://achewood.com/index.php?date=01222016
Achewood,01/29/16,Lemmy's Death Is Our New Roommate,http://achewood.com/index.php?date=01292016
Achewood,02/05/16,Roast Beef's Coffee Situation,http://achewood.com/index.php?date=02052016
Achewood,02/19/16,Bikini Barista,http://achewood.com/index.php?date=02192016
Achewood,02/26/16,Philippe For President 2016,http://achewood.com/index.php?date=02262016
Achewood,03/04/16,The Latest News About Hitler's Cock,http://achewood.com/index.php?date=03042016
Achewood,03/11/16,Beef's Password Screen,http://achewood.com/index.php?date=03112016
Achewood,03/18/16,The Good Old Days,http://achewood.com/index.php?date=03182016
Achewood,03/25/16,Tis My Taint Cream,http://achewood.com/index.php?date=03252016
Achewood,04/01/16,Man Bun,http://achewood.com/index.php?date=04012016
Achewood,04/08/16,"Showbiz, Traveler of the Frontage Roads",http://achewood.com/index.php?date=04082016
Achewood,04/15/16,The Harvard Study,http://achewood.com/index.php?date=04152016
Achewood,04/22/16,Dieting Conversations,http://achewood.com/index.php?date=04222016
Achewood,05/06/16,Ray explains abortion to a child,http://achewood.com/index.php?date=05062016
Achewood,05/13/16,Improv With Beef,http://achewood.com/index.php?date=05132016
Achewood,05/20/16,The Five-Minute Journal,http://achewood.com/index.php?date=05202016
Achewood,05/27/16,Roast Beef's Relationship Flowchart,http://achewood.com/index.php?date=05272016
Achewood,06/03/16,The Soda Wars,http://achewood.com/index.php?date=06032016
Achewood,06/10/16,Roomba Cinema - The Right Stuff,http://achewood.com/index.php?date=06102016
Achewood,06/17/16,Ray Sleeps Through Sondra's Birthday,http://achewood.com/index.php?date=06172016
Achewood,07/01/16,Ray is grousing about alcoholism,http://achewood.com/index.php?date=07012016
Achewood,07/08/16,Teodor discovers Cheryl Strayed's yard sale of thoughts ,http://achewood.com/index.php?date=07082016
Achewood,07/08/16,Mini Golf For The French ,http://achewood.com/index.php?date=08122016
Achewood,07/15/16,Five Minute Journal II ,http://achewood.com/index.php?date=07152016
Achewood,07/22/16,It's Not Special When You Smile ,http://achewood.com/index.php?date=07222016
Achewood,07/29/16,Showbiz on the outskirts ,http://achewood.com/index.php?date=07292016
Achewood,08/12/16,"Todd Yells Balls, 1 of 2 ",http://achewood.com/index.php?date=08192016
Achewood,08/19/16,"Todd Yells BALLS, Finale ",http://achewood.com/index.php?date=08262016
Achewood,08/26/16,Marijuana is not Coffee ,http://achewood.com/index.php?date=09092016
Roast Beef's blog,09/01/16 11:39 PM,I Bothered Pat at the Grocery Store: Awesome Editi...,http://rbeef.blogspot.com/2016/09/i-bothered-pat-at-grocery-store-awesome.html
Philippe's blog,09/02/16 12:06 AM,Pony Coldadas,http://philippesblog.blogspot.com/2016/09/pony-coldadas.html
Ray's blog,09/02/16 12:43 AM,"Watch Out, I'm Doin' a Grateful!",http://raysmuckles.blogspot.com/2016/09/watch-out-im-doin-grateful.html
Achewood,09/09/16,Boozeless Flirting ,http://achewood.com/index.php?date=09162016
Achewood,09/16/16,Ray and T Redesign Education ,http://achewood.com/index.php?date=09232016
Achewood,09/23/16,Getting high is our responsibility ,http://achewood.com/index.php?date=09302016
Achewood,09/30/16,Pat's Parking Tickets ,http://achewood.com/index.php?date=10072016
Achewood,10/07/16,"Fuck You Friday, Health Concerns Edition ",http://achewood.com/index.php?date=10212016
Roast Beef's blog,10/14/16 12:28 AM,Stranger Danger Manger,http://rbeef.blogspot.com/2016/10/stranger-danger-manger.html
Nice Pete's blog,10/14/16 12:29 AM,# ,http://peterhcropes.blogspot.com/2016/10/it-is-difficult-to-talk-aboutbuttholes.html
Téodor's blog,10/14/16 12:35 AM,Not Exactly a Bucket List,https://orezscu.blogspot.com/2016/10/not-exactly-bucket-list.html
Lyle's blog,10/14/16 12:36 AM,fudken sakede SACKED,http://lyle151.blogspot.com/2016/10/fudken-sakede-sacked.html
Achewood,10/28/16,Philippe President Flash-Forward ,http://achewood.com/index.php?date=10282016
Achewood,11/11/16,Ray stands up for himself ,http://achewood.com/index.php?date=11112016
Achewood,11/18/16,GOLDEN TABLOID ,http://achewood.com/index.php?date=11182016
Roast Beef's blog,11/24/16 11:27 PM,Yesterday (Tuesday),http://rbeef.blogspot.com/2015/11/yesterday-tuesday.html
Achewood,12/01/16,Safe Zones ,http://achewood.com/index.php?date=12012016
Achewood,12/09/16,Zauberpunkt Licorice Nubs ,http://achewood.com/index.php?date=12092016
Lyle's blog,12/24/16 11:46 PM,I gor sacked for lemmy,http://lyle151.blogspot.com/2016/12/i-gor-sacked-for-lemmy.html
Téodor's blog,12/24/16 11:50 PM,The Fever Skit,https://orezscu.blogspot.com/2016/12/the-fever-skit.html
